MontoPagado;Interes;Plazo;Tipo;Mensualidad;MontoAsegurado;TipoPago;ModoPago;Fiador;Fiador2;OtroSeguro;Record;Edad;EstadoCivil;Salario;Fraude
4951482.46;13.25;509;Nacional;18761.07692;765075.7576;A;Tarjeta;No;No;Si;R1;33;Soltero;0;No
6296547;18.75;508.6666667;Nacional;43941.91154;962045.4545;B;Tarjeta;No;No;No;R0;44;Soltero;0;No
6051194.16;18.25;504.3333333;Nacional;42664.80769;946893.9394;B;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
13857171.02;13.25;509;Nacional;46180.74615;2128712.121;A;Tarjeta;Si;No;No;R0;36.5;Soltero;0;No
3998553.94;18.25;509.6666667;Nacional;18118.3;616590.9091;A;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
15996547;18.25;511.6666667;Nacional;102947.0462;2431742.424;B;Tarjeta;No;No;No;R0;44;Soltero;0;No
1286016.38;18.25;509.6666667;Nacional;8948.730769;204469.697;A;Tarjeta;No;No;No;R0;31;Soltero;0;No
3951677.5;18.25;508.6666667;Nacional;10661.58846;609318.1818;C;Tarjeta;No;No;No;R0;30.5;Soltero;0;No
1387442.46;18.25;510;Nacional;9252.476923;219621.2121;A;Tarjeta;No;No;No;R0;35;Soltero;0;No
6996547;18.25;514.3333333;Nacional;47851.83462;1068106.061;B;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
1090258.88;18.5;508.6666667;Nacional;6678.653846;174166.6667;C;Tarjeta;No;No;No;R0;31.5;Soltero;0;No
1944500.78;17;483.3333333;Nacional;16918.46154;310530.303;B;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
3885935.78;17;483;Nacional;10481.92308;613560.6061;C;Tarjeta;No;No;Si;R2;32;Soltero;0;No
2129173.48;12;483;Nacional;10935.38462;340833.3333;A;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
3306853.9;17;483.3333333;Nacional;15080.63077;522651.5152;A;Tarjeta;Si;No;No;R0;31.5;Soltero;0;No
1944489.34;17;483.3333333;Nacional;10929.78462;310530.303;A;Tarjeta;No;No;No;R0;38.5;Soltero;0;No
4843435.8;12;483;Nacional;18488.84615;765075.7576;A;Tarjeta;No;No;No;R0;33;Soltero;0;No
4876731.7;17;484.3333333;Nacional;19824.45769;765075.7576;A;Tarjeta;No;No;No;R0;36.5;Union;0;No
1070187.6;17;484.3333333;Nacional;8261.380769;174166.6667;A;Tarjeta;Si;Si;No;R0;33.5;Soltero;0;No
1456964.76;17;483.3333333;Nacional;9447.338462;234772.7273;A;Tarjeta;Si;No;Si;R2;36;Soltero;0;No
5838237.16;17;483.3333333;Nacional;22789.35;916590.9091;A;Tarjeta;Si;Si;No;R0;36;Soltero;0;No
3113275.46;17;483.3333333;Nacional;24069.23077;492348.4848;B;Tarjeta;No;No;No;R0;33;Soltero;0;No
8035406.48;17;483.6666667;Nacional;16308.07692;1255681.818;C;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
5812814.74;12;483;Nacional;21186.53846;916590.9091;A;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
3475323.16;17;480.3333333;Nacional;15673.61154;552954.5455;A;Tarjeta;No;No;Si;R2;33;Union;0;No
2895527.12;17;480.3333333;Nacional;13894.67692;462045.4545;A;Tarjeta;No;No;No;R0;37;Soltero;0;No
1554911.22;17;483.3333333;Nacional;14534.61538;249924.2424;B;Tarjeta;No;No;No;R0;36.5;Soltero;0;No
3510279.92;17;484.3333333;Nacional;15673.61154;552954.5455;A;Tarjeta;Si;Si;Si;R1;36.5;Soltero;0;No
2575431.74;17;484.3333333;Nacional;12833.83846;407833.3333;A;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
3891004.82;17;483.3333333;Nacional;16859.56538;613560.6061;A;Tarjeta;No;No;Si;R2;37;Union;0;No
2904553.48;12;483;Nacional;13103.46154;462045.4545;A;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
1070187.6;17;484.3333333;Nacional;8261.380769;174166.6667;A;Tarjeta;No;No;No;R0;34.5;Soltero;0;No
12069366.06;17;483.3333333;Nacional;41764.65769;1886287.879;A;Tarjeta;Si;No;No;R0;40.5;Soltero;0;No
2729450.44;17;484.3333333;Nacional;13301.69615;431742.4242;A;Tarjeta;Si;Si;No;R0;46;Soltero;0;No
4841194.46;12;483;Nacional;18500.38462;765075.7576;A;Tarjeta;No;No;Si;R1;33;Soltero;0;No
3018817.62;17;484.3333333;Nacional;14191.16538;477196.9697;A;Tarjeta;No;No;No;R0;40.5;Divorciado;0;No
3898432.16;17;484.3333333;Nacional;16916.27308;613560.6061;A;Tarjeta;No;No;No;R0;46.5;Soltero;0;No
3695170.16;17;483.6666667;Nacional;16266.58846;583257.5758;A;Tarjeta;No;No;No;R0;35;Soltero;0;No
4630863.36;17.25;483.3333333;Nacional;19280;1371136.364;A;Tarjeta;Si;Si;No;R0;39;Soltero;0;No
5969042.74;12.25;483;Nacional;21703.46154;943257.5758;A;Tarjeta;No;No;No;R0;36;Soltero;0;No
3889107.74;17.25;484.3333333;Nacional;16917.37308;613560.6061;A;Tarjeta;Si;No;No;R0;32;Soltero;0;No
2897692.64;12.25;483;Nacional;13113.84615;462045.4545;A;Tarjeta;Si;No;No;R0;32;Soltero;0;No
2390471.86;17.25;484.3333333;Nacional;12329.18462;380227.2727;A;Tarjeta;No;No;Si;R1;33.5;Soltero;0;No
1939113.16;17.25;483.3333333;Nacional;16941.92308;310530.303;B;Tarjeta;No;No;Si;R1;33;Soltero;0;No
8716253.26;17.25;483.3333333;Nacional;31814.09231;1371136.364;A;Tarjeta;Si;No;No;R0;34;Soltero;0;No
8965537.3;17.25;483.3333333;Nacional;60573.84615;1409318.182;B;Tarjeta;Si;Si;No;R0;35.5;Soltero;0;No
7026109.74;17.25;485;Nacional;26451.27308;1098409.091;A;Tarjeta;Si;No;No;R0;39;Soltero;0;No
2909073.02;17.25;484.3333333;Nacional;23064.23077;462045.4545;B;Tarjeta;Si;No;No;R0;32;Soltero;0;No
7747856.6;17.25;483.3333333;Nacional;28834.75;1219621.212;A;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
3867786.66;17.25;483.3333333;Nacional;28822.69231;613560.6061;B;Tarjeta;No;No;No;R0;38;Soltero;0;No
1965375.72;17.25;488.6666667;Nacional;10958.68846;310530.303;A;Tarjeta;No;No;No;R0;45.5;Union;0;No
4612139.04;17.25;484.6666667;Nacional;19157.84231;727500;A;Tarjeta;No;No;Si;R2;33;Soltero;0;No
6158487.76;17.25;481;Nacional;42909.23077;977196.9697;B;Tarjeta;Si;No;No;R0;31;Soltero;0;No
5818570.96;17.25;484.3333333;Nacional;22876.06154;916590.9091;A;Tarjeta;No;No;No;R0;34.5;Soltero;0;No
4721736.02;17.25;488.6666667;Nacional;19300.85;734772.7273;A;Tarjeta;Si;No;No;R0;39.5;Soltero;0;No
14843563.62;12.25;488.3333333;Nacional;46272.69231;2301742.424;A;Tarjeta;Si;No;Si;R1;41.5;Soltero;0;No
2711631.92;17.25;484.3333333;Nacional;13342.16154;431742.4242;A;Tarjeta;No;No;Si;R1;35;Union;0;No
3875239.72;17.25;484.3333333;Nacional;16917.37308;613560.6061;A;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
3868813.42;17.25;483.3333333;Nacional;28804.23077;613560.6061;B;Tarjeta;No;No;Si;R1;39.5;Soltero;0;No
1373601.58;17.25;488.6666667;Nacional;9171.080769;219621.2121;A;Tarjeta;No;No;Si;R2;38;Soltero;0;No
4062436.54;17.25;483.3333333;Nacional;30072.69231;643863.6364;B;Tarjeta;Si;No;No;R0;37;Soltero;0;No
2610326.02;17.25;483.3333333;Nacional;21068.07692;416590.9091;B;Tarjeta;No;No;No;R0;35.5;Soltero;0;No
13698852.22;12.25;488.3333333;Nacional;43135;2128712.121;A;Tarjeta;Si;No;No;R0;33.5;Soltero;0;No
2932744.24;12.25;488.3333333;Nacional;13171.92308;462045.4545;A;Tarjeta;No;No;No;R0;40.5;Soltero;0;No
3122551.72;17.25;485.6666667;Nacional;9409.615385;492348.4848;C;Tarjeta;No;No;No;R0;44;Soltero;0;No
4263108.98;17.25;484.3333333;Nacional;18109.11154;674166.6667;A;Tarjeta;Si;No;No;R0;32;Soltero;0;No
3911490.52;12.25;488.3333333;Nacional;15895.76923;613560.6061;A;Tarjeta;No;No;Si;R2;32;Soltero;0;No
4916329.56;17.25;488.6666667;Nacional;35331.53846;765075.7576;B;Tarjeta;Si;Si;No;R0;33.5;Soltero;0;No
6778539.82;17.25;484.3333333;Nacional;25855.40385;1068106.061;A;Tarjeta;No;No;No;R0;33;Soltero;0;No
3096886.54;17.25;484.3333333;Nacional;14533.9;492348.4848;A;Tarjeta;Si;No;No;R0;33.5;Soltero;0;No
7072708.5;17.25;488.6666667;Nacional;26451.27308;1098409.091;A;Tarjeta;Si;No;No;R0;35.5;Soltero;0;No
4259542.36;17.25;484.3333333;Nacional;18109.11154;674166.6667;A;Tarjeta;Si;No;Si;R5;36.5;Soltero;0;No
9190753;12.25;488.3333333;Nacional;30588.46154;1431742.424;A;Tarjeta;No;No;Si;R2;39;Soltero;0;No
2912567.68;17.25;485.6666667;Nacional;13938.03077;462045.4545;A;Tarjeta;No;No;No;R0;38;Soltero;0;No
2355836.6;17.25;487;Nacional;19447.30769;371136.3636;B;Tarjeta;No;No;Si;R1;33;Soltero;0;No
2903115.36;17.25;484.3333333;Nacional;13938.03077;462045.4545;A;Tarjeta;Si;Si;No;R0;31;Soltero;0;No
5082687.12;12.25;488.3333333;Nacional;19155.38462;795378.7879;A;Tarjeta;No;No;No;R0;32;Soltero;0;No
2947966.06;17.25;489.6666667;Nacional;13938.03077;462045.4545;A;Tarjeta;No;No;Si;R1;34.5;Soltero;0;No
9834610.54;17.25;489.6666667;Nacional;34793.43462;1522651.515;A;Tarjeta;Si;No;No;R0;42;Soltero;0;No
3860451.46;17.25;483.3333333;Nacional;28753.07692;613560.6061;B;Tarjeta;No;No;No;R0;37;Soltero;0;No
4356567.04;12.25;488;Nacional;17076.15385;674166.6667;A;Tarjeta;Si;No;Si;R2;32.5;Union;0;No
1959312.36;17.25;488.6666667;Nacional;10958.68846;310530.303;A;Tarjeta;No;No;No;R0;41.5;Soltero;0;No
1076067.66;17.25;488.6666667;Nacional;8277.276923;174166.6667;A;Tarjeta;Si;No;No;R0;46;Soltero;0;No
2940694.06;17.25;488.6666667;Nacional;13938.03077;462045.4545;A;Tarjeta;No;No;No;R0;31.5;Soltero;0;No
3976368.6;17.25;483.3333333;Nacional;29465.38462;631742.4242;B;Tarjeta;Si;No;No;R0;33.5;Soltero;0;No
3922076.44;17.25;488.6666667;Nacional;16917.37308;613560.6061;A;Tarjeta;Si;No;No;R0;39;Soltero;0;No
2548149.26;17.25;488.6666667;Nacional;12746.29231;401439.3939;A;Tarjeta;Si;No;Si;R1;37;Soltero;0;No
2969286.28;12.25;488;Nacional;13233.84615;462045.4545;A;Tarjeta;Si;No;Si;R1;40;Soltero;0;No
4756476.68;17.25;483.3333333;Nacional;34715;765075.7576;B;Tarjeta;No;No;No;R0;33;Soltero;0;No
3889444.86;17.25;485;Nacional;16917.37308;613560.6061;A;Tarjeta;No;No;Si;R1;33;Soltero;0;No
4106740;17.25;489.6666667;Nacional;17513.24231;643863.6364;A;Tarjeta;Si;Si;No;R0;46.5;Soltero;0;No
3841648.86;17.25;488;Nacional;10413.84615;601439.3939;C;Tarjeta;Si;No;Si;R1;40;Soltero;0;No
4901005.06;17.25;488;Nacional;11905.38462;765075.7576;C;Tarjeta;No;No;No;R0;32;Soltero;0;No
4161390.32;17.25;488.6666667;Nacional;17648.07692;643863.6364;A;Tarjeta;Si;No;No;R0;35;Soltero;0;No
3756959.68;12.25;488;Nacional;15429.23077;583257.5758;A;Tarjeta;Si;No;No;R0;31.5;Soltero;0;No
9756190.52;17.25;488.6666667;Nacional;34793.43462;1522651.515;A;Tarjeta;No;No;No;R0;35;Soltero;0;No
3198142.86;17.25;489.6666667;Nacional;14724.57692;502045.4545;A;Tarjeta;No;No;Si;R2;46.5;Divorciado;0;No
3132804.78;17.25;489.3333333;Nacional;14533.9;492348.4848;A;Tarjeta;Si;No;No;R0;30.5;Soltero;0;No
1900040.44;17.25;487.6666667;Nacional;15787.31538;613560.6061;A;Tarjeta;No;No;No;R0;36.5;Soltero;0;No
1076871.46;17.25;489.3333333;Nacional;8236.196154;189318.1818;A;Tarjeta;No;No;No;R0;37;Soltero;0;No
3895336.52;12.25;488;Nacional;15850.76923;613560.6061;A;Tarjeta;Si;Si;No;R0;37;Soltero;0;No
2936767.08;17.25;489.3333333;Nacional;13938.03077;462045.4545;A;Tarjeta;Si;No;No;R0;31;Soltero;0;No
5768551.24;17.25;483.3333333;Nacional;40482.69231;916590.9091;B;Tarjeta;No;No;No;R0;32;Soltero;0;No
1514509.12;17.25;488.3333333;Nacional;7137.307692;242348.4848;C;Tarjeta;Si;No;No;R0;38;Soltero;0;No
6730552.9;17.25;483.3333333;Nacional;46396.15385;1068106.061;B;Tarjeta;Si;No;Si;R2;33;Soltero;0;No
5428622.9;12.25;488;Nacional;20095;840833.3333;A;Tarjeta;No;No;Si;R2;33.5;Soltero;0;No
1954083.24;17.25;489.3333333;Nacional;10958.68846;310530.303;A;Tarjeta;Si;No;No;R0;38;Soltero;0;No
1675551.64;12.25;488;Nacional;9665.769231;265075.7576;A;Tarjeta;Si;No;No;R0;32.5;Soltero;0;No
6730552.9;17.25;483.3333333;Nacional;46396.15385;1068106.061;B;Tarjeta;No;No;No;R0;31.5;Soltero;0;No
5768551.24;17.25;483.3333333;Nacional;40482.69231;916590.9091;B;Tarjeta;Si;Si;Si;R2;35.5;Soltero;0;No
3911601.18;17.25;489.3333333;Nacional;16917.37308;613560.6061;A;Tarjeta;No;No;Si;R1;41;Soltero;0;No
5696107.54;17.25;488.3333333;Nacional;13024.61538;890530.303;C;Tarjeta;No;No;Si;R2;38;Soltero;0;No
4098039;17.25;489;Nacional;17513.24231;643863.6364;A;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
4132990.4;17.25;489.3333333;Nacional;16326.68077;643863.6364;A;Tarjeta;Si;No;No;R0;46.5;Soltero;0;No
4329963.88;17.25;489.3333333;Nacional;16866.04615;674166.6667;A;Tarjeta;No;No;Si;R1;36.5;Soltero;0;No
3905925.32;17.25;489.3333333;Nacional;16917.37308;613560.6061;A;Tarjeta;No;No;No;R0;39;Divorciado;0;No
2537642.9;17.25;489.3333333;Nacional;12746.29231;401439.3939;A;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
7815348.94;17.25;489.3333333;Nacional;28834.75;1219621.212;A;Tarjeta;No;No;No;R0;40.5;Divorciado;0;No
5860614.44;17.25;489.3333333;Nacional;22876.06154;916590.9091;A;Tarjeta;No;No;No;R0;38;Soltero;0;No
3487082.62;12.25;488;Nacional;14714.61538;552954.5455;A;Tarjeta;No;No;No;R0;33;Soltero;0;No
10339219.02;17.25;489.3333333;Nacional;36587;1613863.636;A;Tarjeta;Si;No;No;R0;41;Soltero;0;No
1069632.94;17.25;489.3333333;Nacional;8277.276923;174166.6667;A;Tarjeta;No;No;Si;R2;32.5;Soltero;0;No
980182.3;12.25;493;Nacional;7724.615385;159015.1515;A;Tarjeta;No;No;Si;R1;34.5;Soltero;0;No
3148610.12;12.25;493;Nacional;13730.76923;492348.4848;A;Tarjeta;No;No;No;R0;31.5;Soltero;0;No
1947632.74;17.25;489.3333333;Nacional;10958.68846;310530.303;A;Tarjeta;Si;No;No;R0;35;Soltero;0;No
3874313.52;12.25;493;Nacional;15897.30769;613560.6061;A;Tarjeta;No;No;No;R0;33;Soltero;0;No
4874210.24;17.25;489.3333333;Nacional;19896.71923;765075.7576;A;Tarjeta;No;No;Si;R2;34.5;Union;0;No
2303944.74;17.25;488.6666667;Nacional;8242.692308;371136.3636;C;Tarjeta;Si;No;No;R0;41;Soltero;0;No
3143983.06;12.25;493;Nacional;13717.69231;492348.4848;A;Tarjeta;No;No;Si;R1;31.5;Soltero;0;No
2923144.98;17.25;489.3333333;Nacional;13938.03077;462045.4545;A;Tarjeta;No;No;Si;R1;35;Soltero;0;No
3508515.32;17.25;489.3333333;Nacional;15725.63846;552954.5455;A;Tarjeta;Si;No;Si;R2;33.5;Soltero;0;No
2142734.32;17.25;489.3333333;Nacional;11554.55769;340833.3333;A;Tarjeta;No;No;Si;R2;40;Soltero;0;No
3505556.7;17.25;489.3333333;Nacional;15725.63846;552954.5455;A;Tarjeta;No;No;No;R0;33;Soltero;0;No
6367399.36;17.25;489.3333333;Nacional;24472.98846;997803.0303;A;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
4004213.1;12.25;493;Nacional;16100.38462;624166.6667;A;Tarjeta;Si;No;No;R0;33;Soltero;0;No
5116906.62;12.25;493;Nacional;19182.30769;795378.7879;A;Tarjeta;Si;No;Si;R1;32.5;Soltero;0;No
13845734.32;17.25;493.6666667;Nacional;89431.92308;2128712.121;B;Tarjeta;Si;No;Si;R2;38;Soltero;0;No
1572041.34;12.25;493;Nacional;9363.846154;249924.2424;A;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
6865135.66;17.25;490.3333333;Nacional;46731.92308;1068106.061;B;Tarjeta;Si;Si;No;R0;34;Soltero;0;No
9829818;17.25;490.6666667;Nacional;18818.46154;1522651.515;C;Tarjeta;Si;No;No;R0;41.5;Soltero;0;No
2753662.1;12.25;493;Nacional;12636.92308;431742.4242;A;Tarjeta;No;No;Si;R2;33;Soltero;0;No
3895477.4;17.25;489.3333333;Nacional;16917.37308;613560.6061;A;Tarjeta;No;No;No;R0;49;Soltero;0;No
1182286.2;17.25;493.6666667;Nacional;12229.23077;189318.1818;B;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
3895487.74;17.25;489.3333333;Nacional;16917.37308;613560.6061;A;Tarjeta;Si;Si;No;R0;45.5;Soltero;0;No
6965582.42;12.25;493;Nacional;24210.38462;1079621.212;A;Tarjeta;Si;No;No;R0;33;Soltero;0;No
4480316.96;17.25;489.3333333;Nacional;18704.98077;704469.697;A;Tarjeta;No;No;No;R0;43;Soltero;0;No
3935877.62;12.25;493;Nacional;15909.61538;613560.6061;A;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
1946012.2;17.25;489.3333333;Nacional;10958.68846;310530.303;A;Tarjeta;No;No;No;R0;35;Soltero;0;No
6920367.9;17.25;493.6666667;Nacional;47214.23077;1068106.061;B;Tarjeta;No;No;No;R0;31;Soltero;0;No
1262639.4;17.25;489.3333333;Nacional;8873.146154;204469.697;A;Tarjeta;No;No;No;R0;35;Soltero;0;No
2954052.6;17.25;491;Nacional;9148.461538;462045.4545;C;Tarjeta;No;No;No;R0;34;Soltero;0;No
1953470.12;17.25;493.6666667;Nacional;17052.69231;310530.303;B;Tarjeta;No;No;No;R0;33;Soltero;0;No
4899199.72;17.25;493.6666667;Nacional;35153.07692;765075.7576;B;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
7787884.72;17.25;489.3333333;Nacional;28834.74615;1219621.212;A;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
3367077.5;17.25;489.3333333;Nacional;16137.45769;534772.7273;A;Tarjeta;No;No;Si;R1;32;Soltero;0;No
6813967.46;17.25;489.3333333;Nacional;25855.40385;1068106.061;A;Tarjeta;No;No;No;R0;32;Soltero;0;No
8848248.76;12;493;Nacional;29276.92308;1371136.364;A;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
1369780.3;18;493;Nacional;9253.846154;219621.2121;A;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
5834802;17;489.3333333;Nacional;22789.35;916590.9091;A;Tarjeta;Si;No;No;R0;33.5;Soltero;0;No
3304900.34;17;489.3333333;Nacional;15080.63077;522651.5152;A;Tarjeta;No;No;Si;R2;33;Soltero;0;No
4861759.52;17;489.3333333;Nacional;19824.45769;765075.7576;A;Tarjeta;No;No;Si;R1;45;Soltero;0;No
5921864.6;17;493.6666667;Nacional;40951.15385;916590.9091;B;Tarjeta;Si;No;No;R0;32.5;Soltero;0;No
1615010;17;489.3333333;Nacional;10929.78462;310530.303;A;Tarjeta;No;No;No;R0;37.5;Soltero;0;No
2974030.12;17;489.3333333;Nacional;14072.56923;471136.3636;A;Tarjeta;No;No;No;R0;38.5;Soltero;0;No
1938358.68;17;489.6666667;Nacional;10929.78462;310530.303;A;Tarjeta;No;No;Si;R2;31.5;Soltero;0;No
1514493.32;17;489.3333333;Nacional;9625.230769;243863.6364;A;Tarjeta;Si;No;No;R0;31.5;Soltero;0;No
1969840.28;17;489.3333333;Nacional;9794.430769;310530.303;A;Tarjeta;Si;Si;Si;R2;33.5;Soltero;0;No
2159789.58;12;493;Nacional;10961.92308;340833.3333;A;Tarjeta;No;No;Si;R2;35.5;Soltero;0;No
5886529.84;17;490.6666667;Nacional;13237.69231;916590.9091;C;Tarjeta;No;No;No;R0;38;Soltero;0;No
3888717.04;17;489.3333333;Nacional;16859.56538;613560.6061;A;Tarjeta;Si;No;Si;R2;35.5;Soltero;0;No
2169162.32;17;493.6666667;Nacional;18182.30769;340833.3333;B;Tarjeta;No;No;No;R0;34;Soltero;0;No
3888681.86;17;489.3333333;Nacional;16859.56538;613560.6061;A;Tarjeta;No;No;No;R0;39.5;Union;0;No
4956429.38;17;493.6666667;Nacional;35140.38462;795378.7879;B;Tarjeta;Si;No;No;R0;33.5;Soltero;0;No
4135184.82;17;493.3333333;Nacional;17452.54615;643863.6364;A;Tarjeta;No;No;Si;R1;33;Soltero;0;No
1379407.24;17;494.3333333;Nacional;9150.85;219621.2121;A;Tarjeta;No;No;No;R0;32;Soltero;0;No
12766785.26;12;492.6666667;Nacional;40001.92308;1977196.97;A;Tarjeta;Si;No;No;R0;33;Soltero;0;No
2942939.88;12;492.6666667;Nacional;13115;462045.4545;A;Tarjeta;No;No;Si;R1;32;Soltero;0;No
4099598.04;17;494.3333333;Nacional;18638.50385;704469.697;A;Tarjeta;Si;No;No;R0;34;Soltero;0;No
5132837.32;17;494.3333333;Nacional;20417.43846;795378.7879;A;Tarjeta;No;No;No;R0;32;Soltero;0;No
1567955.34;12;492.6666667;Nacional;9328.076923;249924.2424;A;Tarjeta;Si;No;Si;R2;34.5;Soltero;0;No
2367142.58;17;494.3333333;Nacional;12115.73846;371136.3636;A;Tarjeta;Si;No;No;R0;34;Soltero;0;No
1960821.18;12;492.6666667;Nacional;10410;310530.303;A;Tarjeta;No;No;Si;R1;34.5;Union;0;No
2367142.58;17;494.3333333;Nacional;12115.73846;371136.3636;A;Tarjeta;No;No;No;R0;44;Soltero;0;No
3716420.1;17;494.3333333;Nacional;16165.78077;578106.0606;A;Tarjeta;No;No;No;R0;35.5;Soltero;0;No
4919162.12;17;493.6666667;Nacional;34867.30769;765075.7576;B;Tarjeta;Si;Si;No;R0;33.5;Soltero;0;No
1470312.76;17;494.3333333;Nacional;9447.338462;234772.7273;A;Tarjeta;Si;Si;Si;R2;35.5;Soltero;0;No
1075478.14;12;492.6666667;Nacional;7971.923077;174166.6667;A;Tarjeta;No;No;No;R0;31.5;Soltero;0;No
5119460.04;17;494;Nacional;20417.43846;795378.7879;A;Tarjeta;No;No;No;R0;35.5;Soltero;0;No
7454394.08;17;494.3333333;Nacional;27426.44231;1153560.606;A;Tarjeta;Si;No;No;R0;36;Soltero;0;No
1574092.64;17;494.3333333;Nacional;9743.826923;249924.2424;A;Tarjeta;No;No;No;R0;31;Soltero;0;No
4108044;17;491.3333333;Nacional;29965.38462;643863.6364;B;Tarjeta;Si;Si;No;R0;38.5;Soltero;0;No
4926377.22;17;494.3333333;Nacional;19824.45769;765075.7576;A;Tarjeta;Si;No;No;R0;39;Soltero;0;No
4926377.22;17;494.3333333;Nacional;19824.45769;765075.7576;A;Tarjeta;Si;No;Si;R1;33;Soltero;0;No
1663467.34;12;492.6666667;Nacional;9592.692308;265075.7576;A;Tarjeta;No;No;No;R0;32;Soltero;0;No
2952073.74;17;494;Nacional;13894.67692;462045.4545;A;Tarjeta;No;No;No;R0;35;Soltero;0;No
2656521.1;17;494;Nacional;13005.20769;416590.9091;A;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
5912343.22;17;494.3333333;Nacional;22789.35;916590.9091;A;Tarjeta;Si;No;No;R0;38;Soltero;0;No
1178757.72;17;494;Nacional;8557.869231;189318.1818;A;Tarjeta;No;No;No;R0;31.5;Soltero;0;No
3328830.48;17.25;494.3333333;Nacional;15027.26538;519924.2424;A;Tarjeta;Si;Si;No;R0;36;Soltero;0;No
3938792.64;17;494.3333333;Nacional;16916.27308;613560.6061;A;Tarjeta;No;No;No;R0;39;Soltero;0;No
3937914.8;17;493;Nacional;10501.92308;613560.6061;C;Tarjeta;No;No;No;R0;40;Union;0;No
3526528.72;12;492.6666667;Nacional;14722.30769;552954.5455;A;Tarjeta;No;No;No;R0;34;Union;0;No
1962236.26;12;492.6666667;Nacional;10387.69231;310530.303;A;Tarjeta;No;No;No;R0;34;Soltero;0;No
981317.06;17;494;Nacional;7979.069231;159015.1515;A;Tarjeta;No;No;Si;R2;33;Soltero;0;No
2936404.06;12;492.6666667;Nacional;13096.92308;462045.4545;A;Tarjeta;Si;No;No;R0;31.5;Soltero;0;No
1967663.58;17;494.3333333;Nacional;10958.13462;310530.303;A;Tarjeta;Si;No;No;R0;31;Soltero;0;No
5665747.18;17;491.3333333;Nacional;22278.59615;886287.8788;A;Tarjeta;No;No;No;R0;37;Soltero;0;No
3141282.16;17;494;Nacional;24267.69231;492348.4848;B;Tarjeta;No;No;Si;R1;35;Soltero;0;No
2062492.08;17;494;Nacional;11256.04231;325681.8182;A;Tarjeta;Si;Si;No;R0;34.5;Soltero;0;No
3581919.8;12;492.6666667;Nacional;14875;562045.4545;A;Tarjeta;Si;No;No;R0;32.5;Soltero;0;No
2359524.16;17;494.3333333;Nacional;12149.76154;371136.3636;A;Tarjeta;No;No;No;R0;34.5;Soltero;0;No
2948852.96;17;492.6666667;Nacional;9121.538462;462045.4545;C;Tarjeta;Si;No;No;R0;32.5;Soltero;0;No
7846104.2;17;494.3333333;Nacional;28493.93462;1219621.212;A;Tarjeta;No;No;Si;R1;34;Soltero;0;No
3914987.88;12;492.6666667;Nacional;15792.30769;613560.6061;A;Tarjeta;No;No;Si;R2;32.5;Soltero;0;No
1517273.08;17;494.3333333;Nacional;9766.507692;249924.2424;A;Tarjeta;Si;No;No;R0;32;Soltero;0;No
1955967.96;12;492.6666667;Nacional;10370.76923;310530.303;A;Tarjeta;No;No;No;R0;34;Soltero;0;No
3394110.18;17.25;494.3333333;Nacional;15290.13846;530807.2727;A;Tarjeta;No;No;No;R0;33.5;Union;0;No
4915061.94;17.25;494.3333333;Nacional;19896.71923;765075.7576;A;Tarjeta;No;No;Si;R2;32;Soltero;0;No
1963952.98;17.25;494.3333333;Nacional;10958.68846;310530.303;A;Tarjeta;No;No;No;R0;30.5;Soltero;0;No
5397798.74;17.25;494;Nacional;38277.30769;840833.3333;B;Tarjeta;No;No;Si;R2;34.5;Union;0;No
3652522.26;12.25;492.6666667;Nacional;15119.61538;573257.5758;A;Tarjeta;No;No;Si;R2;35;Soltero;0;No
1865582.66;17.25;494.3333333;Nacional;10660.75385;295378.7879;A;Tarjeta;No;No;No;R0;34;Soltero;0;No
1962357.18;17.25;494;Nacional;10958.68846;310530.303;A;Tarjeta;Si;No;No;R0;32.5;Soltero;0;No
3915401.34;17.25;492.6666667;Nacional;16917.37308;613560.6061;A;Tarjeta;No;No;No;R0;38.5;Soltero;0;No
1176990.62;17.25;494.3333333;Nacional;8575.211538;189318.1818;A;Tarjeta;No;No;No;R0;32;Soltero;0;No
